userid,ISBN,rating
6251,446364800,0
6251,446391301,0
6251,446532231,10
6251,446600253,0
6251,446604658,0
6251,446604666,0
6251,446606243,0
6251,446610399,0
6251,044661193X,0
6251,446672211,0
6251,449212602,0
6251,449221490,0
6251,449221504,0
6251,449223345,0
6251,451183665,0
6251,451184963,0
6251,451188454,0
6251,451203895,0
6251,452283868,0
6251,525947647,0
6251,553210092,7
6251,553260111,0
6251,553272535,0
6251,553277243,0
6251,553277472,0
6251,553280589,0
6251,553282476,0
6251,055328942X,0
6251,553560247,7
6251,553572997,0
6251,553573136,0
6251,553574086,0
6251,553574639,0
6251,553574663,0
6251,553574671,0
6251,553578308,0
6251,553580930,0
6251,553586122,0
6251,059030271X,0
6251,059035342X,0
6251,609608444,0
6251,609610597,3
6251,670030643,0
6251,670880728,0
6251,067088300X,0
6251,670894605,8
6251,671001795,0
6251,671021001,0
6251,671038184,0
6251,671042572,0
6251,671510053,0
6251,671894455,0
6251,679412956,0
6251,679444815,0
6251,679448594,0
6251,679454489,0
6251,679457313,0
6251,679721886,0
6251,679731148,7
6251,679744398,0
6251,679745203,0
6251,067976397X,0
6251,067976402X,8
6251,068484267X,8
6251,684853523,0
6251,743224574,0
6251,743225325,0
6251,743418174,0
6251,767903382,0
6251,786817070,8
6251,786866276,0
6251,786867647,0
6251,786868015,0
6251,786868619,0
6251,786868716,0
6251,786885688,8
6251,080410526X,0
6251,804105820,0
6251,804106304,0
6251,080410753X,0
6251,080411109X,0
6251,804114986,0
6251,804115613,0
6251,080411935X,0
6251,805063889,0
6251,805063897,0
6251,811801802,0
6251,812550706,0
6251,812550757,0
6251,812570944,0
6251,081297106X,0
6251,884046818,0
6251,894805770,0
6251,971880107,0
6251,1400031354,0
6251,1400031362,0
6251,140003180X,0
6251,1400032717,10
6251,1400034779,0
6251,1558531025,0
6251,1573221937,0
6251,1573229571,0
6323,61030643,0
6323,312979533,0
6323,316096199,0
6323,316569321,0
6323,316693286,0
6323,316693294,0
6323,316693324,0
6323,345311396,0
6323,345313860,6
6323,345334019,0
6323,345337662,0
6323,345351525,0
6323,345380371,0
6323,034538184X,0
6323,034538475X,0
6323,345404785,0
6323,345423135,0
6323,345427637,0
6323,380710218,3
6323,380717018,1
6323,380730820,5
6323,385424728,6
6323,385472951,0
6323,399142282,0
6323,399142851,0
6323,399143947,0
6323,399145087,0
6323,399146253,0
6323,425104346,0
6323,425163385,7
6323,425173631,0
6323,440211263,9
6323,440213290,0
6323,440213525,6
6323,440220793,0
6323,446365505,0
6323,446601241,8
6323,446604232,0
6323,446667900,7
6323,451184718,0
6323,451184726,0
6323,515126489,0
6323,553096834,0
6323,553284789,6
6323,553285343,9
6323,553569031,0
6323,553571885,0
6323,553574663,0
6323,553574671,0
6323,553579606,0
6323,671003364,0
6323,671004549,0
6323,671011375,6
6323,671758896,0
6323,671793489,0
6323,671864173,0
6323,671867113,0
6323,804106304,0
6323,805036377,5
6431,345389417,0
6431,373825013,0
6431,425116840,0
6431,425144372,9
6431,425147584,0
6431,439064864,10
6431,439136350,10
6431,439139597,10
6431,043935806X,10
6431,446363669,8
6431,446602612,0
6431,553579754,0
6431,590353403,10
6431,684853523,8
6431,971880107,4
6543,60987103,10
6543,61009059,8
6543,61020710,6
6543,66214440,0
6543,140119906,0
6543,014025448X,8
6543,140254544,0
6543,140257934,7
6543,140265686,7
6543,140270590,7
6543,014028009X,0
6543,140280553,6
6543,142000205,0
6543,142001430,0
6543,142001740,9
6543,142004278,6
6543,151008116,0
6543,312099436,10
6543,312195516,0
6543,312278586,0
6543,312288115,0
6543,312289723,8
6543,312306326,6
6543,312966091,0
6543,312966970,0
6543,312971346,0
6543,312976275,0
6543,312979096,7
6543,312980140,8
6543,316168688,0
6543,316602051,0
6543,316603570,0
6543,316666343,0
6543,316777722,0
6543,316777730,0
6543,316779423,0
6543,345342968,8
6543,345436911,8
6543,345438329,0
6543,345438825,0
6543,345445848,7
6543,345447840,0
6543,034545104X,0
6543,345452534,0
6543,374100128,5
6543,375412824,0
6543,375504907,0
6543,375705198,0
6543,375724370,0
6543,375725784,0
6543,375758232,0
6543,380792745,9
6543,380813815,10
6543,380977788,0
6543,380978415,8
6543,038548951X,10
6543,385504209,0
6543,385721420,7
6543,385722206,6
6543,385730586,0
6543,393319296,0
6543,399149155,0
6543,425192725,8
6543,439404371,0
6543,440212561,8
6543,044021873X,0
6543,446604658,8
6543,446605484,10
6543,446610038,9
6543,446611085,0
6543,446611212,0
6543,446612790,0
6543,451184726,0
6543,451191145,0
6543,451197399,7
6543,553272586,0
6543,553274503,8
6543,055356773X,6
6543,553571656,0
6543,609804138,0
6543,060980619X,7
6543,670030643,7
6543,671001795,0
6543,671041789,0
6543,671880314,0
6543,067976397X,7
6543,688177751,0
6543,688177859,0
6543,743227441,0
6543,743235150,8
6543,749395990,8
6543,767905385,7
6543,767915054,0
6543,805062971,8
6543,894805770,0
6543,089480829X,0
6543,971880107,0
6543,1400031346,6
6543,1400031354,7
6543,1400031362,8
6543,1573225789,9
6563,60085444,6
6563,60199652,8
6563,60915544,9
6563,60922532,0
6563,60928336,0
6563,60976845,0
6563,60987103,8
6563,60987529,8
6563,61031992,0
6563,61097101,10
6563,64407667,0
6563,140244824,0
6563,140276904,0
6563,140298479,0
6563,014100018X,0
6563,141000198,0
6563,142004278,0
6563,312278586,7
6563,312924801,0
6563,316096199,0
6563,316666343,0
6563,316690619,0
6563,316693324,5
6563,316769509,0
6563,316776963,0
6563,316779237,0
6563,316780375,0
6563,316781010,0
6563,034541389X,0
6563,345438825,0
6563,345465083,0
6563,375412530,6
6563,375500510,0
6563,375705856,0
6563,375725784,0
6563,380002930,0
6563,380716542,0
6563,038079487X,0
6563,380796104,8
6563,385335482,0
6563,385335830,7
6563,385335881,0
6563,385336179,0
6563,385413041,8
6563,385484518,10
6563,385498802,0
6563,385508042,0
6563,385729340,0
6563,385730586,0
6563,425135020,0
6563,425155722,8
6563,425163385,0
6563,425179885,0
6563,439064872,0
6563,439136369,0
6563,439139600,9
6563,043935806X,10
6563,440122090,0
6563,440207770,0
6563,440211263,0
6563,440211727,10
6563,440213029,0
6563,440213525,9
6563,440214041,0
6563,044022103X,0
6563,440221595,0
6563,440224594,9
6563,440226430,9
6563,446360589,0
6563,446394521,0
6563,446516538,0
6563,446518581,0
6563,446600474,7
6563,446603929,0
6563,446608955,0
6563,446609323,0
6563,446613266,9
6563,446672211,0
6563,446675059,8
6563,451188489,5
6563,451202503,0
6563,451203771,0
6563,517122707,0
6563,525946829,0
6563,552998001,8
6563,553211404,0
6563,553569031,0
6563,059035342X,8
6563,609804138,0
6563,670032379,9
6563,670878847,0
6563,670894508,0
6563,671021001,2
6563,067164257X,0
6563,671693816,7
6563,671727583,8
6563,679448594,0
6563,679751602,9
6563,684801469,0
6563,684872153,1
6563,743225406,0
6563,743418174,9
6563,767900383,3
6563,786866586,0
6563,786867647,0
6563,786868716,10
6563,786881852,8
6563,804114609,10
6563,080411918X,0
6563,812967240,7
6563,871136791,0
6563,1400031346,8
6575,28604199,0
6575,006000438X,9
6575,60085444,0
6575,60173289,0
6575,60198133,8
6575,60502258,8
6575,60915544,0
6575,60916508,0
6575,60926317,2
6575,60928336,8
6575,60929790,8
6575,60934417,9
6575,60936363,0
6575,60938455,0
6575,60958022,0
6575,60976497,0
6575,60976845,0
6575,60987103,9
6575,60987561,0
6575,61009059,0
6575,70212570,0
6575,99245027,0
6575,140143505,0
6575,140179836,0
6575,140244824,0
6575,140254544,0
6575,014028009X,4
6575,140293248,8
6575,014029628X,7
6575,140298479,6
6575,141000198,4
6575,142001430,0
6575,142001740,8
6575,015100692X,0
6575,156007479,0
6575,156007754,8
6575,015602943X,10
6575,312144075,9
6575,312150601,8
6575,312195516,8
6575,312243022,7
6575,312265859,0
6575,312265867,9
6575,312278586,0
6575,312282990,9
6575,312288115,0
6575,312421273,0
6575,312966091,0
6575,312966970,9
6575,312971346,0
6575,312976275,0
6575,312980140,9
6575,312980159,0
6575,312983271,0
6575,031298328X,0
6575,312983867,0
6575,312986343,5
6575,312989393,6
6575,312990456,9
6575,316569321,0
6575,316601950,0
6575,316666343,0
6575,316776963,8
6575,316777722,9
6575,316779423,5
6575,316781010,0
6575,316781266,0
6575,316782505,0
6575,316789844,0
6575,345298349,0
6575,345366239,9
6575,034536676X,7
6575,345370805,0
6575,345391802,8
6575,345392825,0
6575,345402308,0
6575,345404114,0
6575,345413350,5
6575,345416260,8
6575,345423135,7
6575,345433491,8
6575,345435168,0
6575,373243790,0
6575,373250126,5
6575,373270976,0
6575,374121230,6
6575,374129983,0
6575,375412824,0
6575,037541309X,9
6575,375502238,7
6575,375700757,0
6575,375702709,0
6575,375703861,0
6575,375705856,8
6575,375706410,9
6575,375706771,7
6575,375707972,0
6575,375725784,7
6575,375726349,0
6575,375727345,0
6575,375760911,7
6575,380002930,4
6575,380716542,0
6575,380726254,0
6575,380728133,0
6575,380730138,0
6575,380789035,0
6575,380977788,9
6575,385265700,0
6575,385324057,0
6575,038533334X,4
6575,385335482,5
6575,038542017X,0
6575,385474547,8
6575,385484518,6
6575,385490445,0
6575,385498802,0
6575,385504209,0
6575,385720106,7
6575,038572179X,0
6575,385722206,9
6575,385722435,0
6575,039304016X,0
6575,399146431,0
6575,042511774X,0
6575,042513699X,5
6575,425167720,8
6575,425169863,0
6575,425178102,0
6575,425179885,0
6575,425184943,4
6575,043935806X,0
6575,440212561,0
6575,440213525,0
6575,440214041,0
6575,044022103X,0
6575,440221099,7
6575,440222656,0
6575,440226430,0
6575,440235162,0
6575,440236673,0
6575,441627404,0
6575,446359750,0
6575,446394521,0
6575,446516538,0
6575,044651862X,0
6575,446527785,1
6575,446600660,7
6575,446603422,5
6575,446604658,0
6575,446604666,7
6575,446606812,2
6575,044661193X,0
6575,446612545,0
6575,446670251,0
6575,446672211,8
6575,446675059,0
6575,446677450,0
6575,446679364,0
6575,449003981,0
6575,449005615,0
6575,449213447,9
6575,449221180,0
6575,449223612,0
6575,449907481,0
6575,449910237,0
6575,449910571,0
6575,449911004,8
6575,451163966,8
6575,451197399,0
6575,451206673,0
6575,452269571,0
6575,452277337,0
6575,452282152,6
6575,452282829,0
6575,452283205,0
6575,515127833,0
6575,515130389,0
6575,052594527X,0
6575,553096060,0
6575,553268880,0
6575,553275976,0
6575,553279912,7
6575,553289691,6
6575,553348973,0
6575,553377868,0
6575,553569058,0
6575,553569155,0
6575,553574663,6
6575,553580930,0
6575,553582135,0
6575,553582801,0
6575,609804138,8
6575,670030643,0
6575,670869902,7
6575,670880728,0
6575,671001795,9
6575,671003755,0
6575,671027123,0
6575,671510053,0
6575,671729411,0
6575,671743058,7
6575,671864173,0
6575,679429220,6
6575,679432477,0
6575,679434046,0
6575,679457313,0
6575,679457526,7
6575,679731148,7
6575,679731725,0
6575,679734775,0
6575,679735909,0
6575,679736042,7
6575,679744398,0
6575,679745203,8
6575,679746048,9
6575,679751602,9
6575,067976402X,7
6575,679772677,0
6575,679781587,9
6575,679785892,0
6575,684195488,0
6575,684810387,0
6575,684832178,0
6575,068484267X,9
6575,068484477X,0
6575,684867621,0
6575,684874350,0
6575,743227441,7
6575,743237188,0
6575,743407083,0
6575,743418174,0
6575,743418190,0
6575,767903382,0
6575,786866586,0
6575,786881852,0
6575,802130208,0
6575,080410526X,5
6575,804106304,9
6575,080410753X,8
6575,080411109X,0
6575,804111359,2
6575,804115761,0
6575,804117683,0
6575,080411868X,0
6575,080411918X,0
6575,805063897,0
6575,811801802,9
6575,877017883,9
6575,891073906,0
6575,894808249,6
6575,140003065X,0
6575,1400031346,9
6575,1400031354,9
6575,1400031362,0
6575,1400034779,9
6575,1558744606,0
6575,1558744630,0
6575,1565122968,0
6575,1573225789,0
6575,1573226521,0
6575,1573228737,0
6575,1573229326,0
6575,1573229385,0
6575,1573229725,8
6575,1885171080,6
6575,8873122933,0
6611,345369947,10
6611,345404319,10
6611,440204887,9
6611,679412956,10
6611,679732411,8
6611,842329129,9
6611,842329218,9
6772,60173289,7
6772,99800403,7
6772,316780375,0
6772,038529929X,0
6772,440206154,8
6772,044023574X,0
6772,440236738,0
6772,440237025,0
6772,440241413,6
6772,446518581,0
6772,446604844,7
6772,446605239,5
6772,451208765,0
6772,515127833,0
6772,553279378,6
6772,553295977,0
6772,553575104,7
6772,670855030,0
6772,684872153,8
6772,743436210,0
6772,743437802,8
6772,786884592,0
6772,804105820,7
7105,142001740,7
7105,330367358,4
7105,345424719,0
7105,552996009,10
7105,552998001,10
7105,552998486,10
7105,767902521,0
7105,971880107,6
7125,60090367,0
7125,60096195,8
7125,60930535,8
7125,60976845,0
7125,60987529,0
7125,014023313X,0
7125,014025448X,0
7125,140293248,6
7125,156027321,0
7125,156028778,2
7125,312284683,6
7125,312974256,0
7125,316776963,0
7125,345424719,0
7125,345447840,0
7125,345450892,10
7125,375727345,7
7125,375760911,9
7125,038079487X,7
7125,380820293,9
7125,425141233,0
7125,044023722X,0
7125,440241162,8
7125,446391301,8
7125,451206673,8
7125,452281784,0
7125,452283027,8
7125,515120006,6
7125,515126772,0
7125,515130389,0
7125,515131083,0
7125,553277243,0
7125,553582135,0
7125,553582763,8
7125,060980619X,3
7125,671003755,0
7125,671016776,0
7125,671028375,9
7125,671510126,0
7125,743418174,8
7125,743486226,4
7125,767907817,8
7125,767914767,9
7125,767915054,0
7125,786868716,10
7125,804114609,10
7125,805063897,0
7125,971880107,0
7125,140003065X,0
7125,1400031354,10
7125,1400031362,0
7125,1400034779,0
7158,60517794,0
7158,60915544,0
7158,60976845,0
7158,66214440,5
7158,140620222,0
7158,142000205,9
7158,151008116,0
7158,156005891,0
7158,156006529,0
7158,015600710X,0
7158,312305060,0
7158,031242227X,0
7158,316096199,0
7158,316168688,8
7158,316666009,0
7158,316666343,0
7158,316693235,5
7158,316780375,0
7158,316780812,0
7158,316781266,0
7158,345378490,0
7158,345391802,0
7158,345435028,0
7158,345453816,0
7158,374121230,0
7158,375406182,0
7158,375502238,4
7158,375506039,0
7158,375703055,0
7158,375707972,0
7158,375726349,0
7158,380730138,0
7158,038529929X,0
7158,385509456,0
7158,385511612,0
7158,385720920,0
7158,385721420,0
7158,385730586,0
7158,393319296,0
7158,425107469,0
7158,042511774X,0
7158,425121259,0
7158,425132951,0
7158,042513525X,0
7158,425140032,0
7158,425153975,0
7158,425181111,0
7158,440170796,0
7158,440200563,0
7158,440207622,0
7158,440211263,0
7158,440221315,0
7158,440223237,0
7158,440224810,0
7158,440226104,7
7158,440235162,0
7158,440235774,0
7158,446520802,10
7158,446527793,10
7158,446531332,0
7158,446532452,8
7158,446605239,10
7158,446605484,8
7158,446608955,9
7158,446609404,0
7158,446610399,9
7158,446611085,8
7158,446611212,0
7158,446611611,0
7158,446612545,0
7158,446672211,8
7158,449223043,0
7158,451170385,0
7158,451180232,0
7158,452282195,0
7158,452282829,0
7158,452283868,0
7158,515119784,0
7158,515127833,0
7158,525941908,0
7158,052594527X,0
7158,525947299,0
7158,553274295,0
7158,553563521,0
7158,553582747,8
7158,553582755,0
7158,553583956,0
7158,553801376,0
7158,553801430,7
7158,553802488,8
7158,609610597,0
7158,670844527,0
7158,670894184,0
7158,670894605,0
7158,067100042X,6
7158,671003755,0
7158,671004530,0
7158,671004549,0
7158,671038184,8
7158,671510053,9
7158,671729411,0
7158,671759329,0
7158,671867164,0
7158,067189109X,0
7158,679433740,0
7158,679439382,0
7158,679442790,0
7158,679735771,0
7158,679746048,0
7158,684853507,0
7158,684867621,0
7158,743206029,0
7158,743206045,0
7158,743206061,0
7158,743211375,0
7158,743224574,0
7158,743262174,0
7158,743411250,0
7158,743411331,0
7158,743418174,0
7158,074343627X,1
7158,743439740,0
7158,971880107,0
7158,1551668998,0
7158,155874262X,7
7210,60938455,0
7210,60987561,0
7210,140067779,8
7210,140077022,8
7210,316788228,3
7210,345301110,0
7210,345345738,0
7210,345350685,10
7210,349101779,0
7210,441172717,8
7210,446364762,0
7210,446391301,9
7210,452264464,0
7210,553278002,0
7210,553279378,0
7210,671617028,9
7210,671683993,0
7210,679442790,0
7210,802130208,0
7210,874776945,0
7283,60934417,10
7283,60987103,9
7283,014028009X,0
7283,142001740,0
7283,156027321,0
7283,312195516,0
7283,312278586,9
7283,316666343,0
7283,330367358,10
7283,345380371,8
7283,345441036,8
7283,375707972,10
7283,375725784,0
7283,380717018,0
7283,385335881,0
7283,385504209,9
7283,385507593,9
7283,385722206,10
7283,044023722X,10
7283,440241413,0
7283,451163966,0
7283,553278274,7
7283,055356451X,0
7283,553571885,0
7283,553575384,10
7283,055357695X,0
7283,671003755,0
7283,671004107,8
7283,743246071,10
7283,743417682,7
7283,743418174,8
7283,786868716,0
7283,1573225517,0
7283,1573227331,0
7286,60915544,0
7286,60928336,0
7286,014034294X,0
7286,345342968,10
7286,034538475X,0
7286,375504613,0
7286,375826688,9
7286,380600129,0
7286,385722206,0
7286,039480001X,0
7286,399501487,10
7286,440403278,0
7286,044048474X,8
7286,440940001,0
7286,679781587,0
7286,068484267X,0
7286,081297106X,0
7286,089480829X,7
7286,971880107,0
7346,28604199,8
7346,60085444,0
7346,60096195,8
7346,006016848X,0
7346,60914653,0
7346,006091565X,0
7346,60928336,0
7346,60930535,0
7346,60934417,0
7346,60936363,0
7346,60964049,0
7346,60977493,0
7346,60987103,7
7346,60987529,0
7346,61009059,0
7346,006101351X,0
7346,61020710,0
7346,61030597,0
7346,61031410,0
7346,64400557,0
7346,64407667,0
7346,64471047,9
7346,64472272,6
7346,64472795,0
7346,140092323,0
7346,140119906,0
7346,014025448X,0
7346,140254544,8
7346,140293248,0
7346,014029628X,8
7346,014034294X,0
7346,140386645,8
7346,140430725,10
7346,014100018X,0
7346,142001821,0
7346,142002267,0
7346,312150601,0
7346,312201656,8
7346,312265867,6
7346,312274920,0
7346,312282990,0
7346,312291639,0
7346,312924585,9
7346,312966970,8
7346,312976275,7
7346,312980140,8
7346,316096199,8
7346,316666343,0
7346,316678104,0
7346,316769487,0
7346,316782505,0
7346,345311396,0
7346,345334019,0
7346,345337662,0
7346,345348036,8
7346,345361792,9
7346,345370775,8
7346,345380371,9
7346,345387651,0
7346,345391055,7
7346,034540761X,0
7346,345409973,0
7346,345417623,0
7346,034543479X,0
7346,345438329,0
7346,345445848,6
7346,374172897,0
7346,375504613,0
7346,375504907,0
7346,375700757,0
7346,375705856,0
7346,375706771,0
7346,375726403,8
7346,375727132,0
7346,375727345,0
7346,380001411,8
7346,380710722,8
7346,380714752,0
7346,380725827,8
7346,380778556,9
7346,380789035,0
7346,380820447,7
7346,380977788,9
7346,385335482,0
7346,385335881,8
7346,385336179,0
7346,038542017X,0
7346,385474016,0
7346,385479565,8
7346,385492081,0
7346,385505833,0
7346,385508042,0
7346,385730586,7
7346,394820371,0
7346,399145087,7
7346,399147195,8
7346,413537900,7
7346,425118703,0
7346,425119653,0
7346,425122123,0
7346,425140032,0
7346,425145638,0
7346,425146413,0
7346,425147622,8
7346,425148297,0
7346,425152898,0
7346,425154092,8
7346,425171396,0
7346,425175405,0
7346,425177173,8
7346,425181464,0
7346,425182878,0
7346,425184226,0
7346,425188787,0
7346,425191583,0
7346,439136369,0
7346,043936213X,9
7346,440202043,0
7346,440214041,0
7346,440218535,0
7346,440219078,0
7346,044022103X,0
7346,440221471,9
7346,044022165X,0
7346,440222656,0
7346,440224594,0
7346,440224705,7
7346,440225701,10
7346,440234743,9
7346,440235596,0
7346,440236061,0
7346,440236673,8
7346,440236703,0
7346,440241073,8
